transaction_id,account_id,merchant_id,timestamp,amount,currency,transaction_type,status,is_injected_anomaly,anomaly_type,customer_id,customer_country,customer_segment,typical_amount,preferred_hour,international_probability,merchant_category,country,online,signed_amount,effective_amount,customer_transaction_number,previous_timestamp,previous_amount,previous_merchant_category,time_since_previous_transaction,hours_since_previous_transaction,days_since_previous_transaction,transactions_previous_7d,average_amount_previous_30d,average_amount_previous_90d,amount_ratio_to_previous_30d,average_amount_all_previous
T0000859,A00005,M00053,2025-10-30 20:59:00,291.17,EUR,Purchase,Completed,False,none,C00003,Ireland,Premium,109.45,16,0.433,Home,Portugal,True,291.17,291.17,47,2025-10-28 18:33:00,42.89,Health,2 days 02:26:00,50.43333333333333,2.1013888888888888,1,42.89,84.55833333333334,6.788761949172302,187.29760869565217
T0000393,A00004,M00078,2025-11-04 14:00:00,32.99,EUR,Purchase,Completed,False,none,C00003,Ireland,Premium,109.45,16,0.433,Health,Ireland,False,32.99,32.99,48,2025-10-30 20:59:00,291.17,Home,4 days 17:01:00,113.01666666666667,4.709027777777778,2,167.03,114.07428571428571,0.1975094294438125,189.5076595744681
T0000381,A00004,M00054,2025-11-29 13:43:00,170.94,EUR,Purchase,Completed,False,none,C00003,Ireland,Premium,109.45,16,0.433,Home,Ireland,True,170.94,170.94,49,2025-11-04 14:00:00,32.99,Health,24 days 23:43:00,599.7166666666667,24.988194444444446,0,162.08,109.64285714285714,1.0546643632773938,186.24687500000002
T0000341,A00004,M00070,2025-12-15 17:29:00,115.57,EUR,Purchase,Completed,False,none,C00003,Ireland,Premium,109.45,16,0.433,Fashion,Ireland,True,115.57,115.57,50,2025-11-29 13:43:00,170.94,Home,16 days 03:46:00,387.76666666666665,16.156944444444445,0,170.94,107.35333333333334,0.676085176085176,185.93448979591838
T0000951,A00004,M00078,2025-12-17 13:15:00,22.03,EUR,Purchase,Completed,False,none,C00003,Ireland,Premium,109.45,16,0.433,Health,Ireland,False,22.03,22.03,51,2025-12-15 17:29:00,115.57,Fashion,1 days 19:46:00,43.766666666666666,1.823611111111111,1,143.255,108.52714285714286,0.15378171791560505,184.52720000000002
T0000693,A00004,M00078,2025-12-20 16:50:00,42.21,EUR,Purchase,Completed,False,none,C00003,Ireland,Premium,109.45,16,0.433,Health,Ireland,False,42.21,42.21,52,2025-12-17 13:15:00,22.03,Health,3 days 03:35:00,75.58333333333333,3.1493055555555554,2,102.84666666666665,97.715,0.4104168017112855,181.34098039215687
T0000286,A00004,M00006,2025-12-31 21:37:00,25.99,EUR,Purchase,Completed,False,none,C00003,Ireland,Premium,109.45,16,0.433,Groceries,Ireland,False,25.99,25.99,53,2025-12-20 16:50:00,42.21,Health,11 days 04:47:00,268.78333333333336,11.199305555555556,0,59.93666666666667,102.54285714285713,0.43362438129136305,178.66538461538462
T0000093,A00006,M00052,2025-01-11 19:33:00,230.49,EUR,Purchase,Completed,False,none,C00004,Italy,Standard,65.35,18,0.35,Home,Italy,True,230.49,230.49,1,,,,,,,0,,,,
T0000163,A00006,M00060,2025-01-16 20:46:00,20.88,EUR,Purchase,Completed,False,none,C00004,Italy,Standard,65.35,18,0.35,Entertainment,Italy,True,20.88,20.88,2,2025-01-11 19:33:00,230.49,Home,5 days 01:13:00,121.21666666666667,5.050694444444445,1,230.49,230.49,0.09058961343225302,230.49
T0000348,A00006,M00052,2025-03-13 22:59:00,151.42,EUR,Purchase,Completed,False,none,C00004,Italy,Standard,65.35,18,0.35,Home,Italy,True,151.42,151.42,3,2025-01-16 20:46:00,20.88,Entertainment,56 days 02:13:00,1346.2166666666667,56.09236111111111,0,,125.685,,125.685
T0000366,A00006,M00036,2025-07-06 19:00:00,64.55,EUR,Purchase,Completed,False,none,C00004,Italy,Standard,65.35,18,0.35,Sports,Italy,False,64.55,64.55,4,2025-03-13 22:59:00,151.42,Home,114 days 20:01:00,2756.016666666667,114.83402777777779,0,,,,134.26333333333332
T0000145,A00006,M00054,2025-08-11 19:08:00,51.25,EUR,Purchase,Completed,False,none,C00004,Italy,Standard,65.35,18,0.35,Home,Ireland,True,51.25,51.25,5,2025-07-06 19:00:00,64.55,Sports,36 days 00:08:00,864.1333333333333,36.00555555555555,0,,64.55,,116.835
T0000936,A00006,M00028,2025-11-15 15:24:00,142.21,EUR,Purchase,Completed,False,none,C00004,Italy,Standard,65.35,18,0.35,Electronics,Italy,True,142.21,142.21,6,2025-08-11 19:08:00,51.25,Home,95 days 20:16:00,2300.266666666667,95.84444444444445,0,,,,103.718
T0000506,A00007,M00078,2025-03-19 15:33:00,58.02,EUR,Purchase,Completed,False,none,C00005,Italy,Standard,92.44,13,0.173,Health,Ireland,False,58.02,58.02,1,,,,,,,0,,,,
T0000340,A00007,M00076,2025-04-28 12:30:00,35.36,EUR,Purchase,Completed,False,none,C00005,Italy,Standard,92.44,13,0.173,Health,Italy,False,35.36,35.36,2,2025-03-19 15:33:00,58.02,Health,39 days 20:57:00,956.95,39.87291666666667,0,,58.02,,58.02
T0000086,A00007,M00004,2025-10-02 11:18:00,14.52,EUR,Purchase,Completed,False,none,C00005,Italy,Standard,92.44,13,0.173,Groceries,Italy,False,14.52,14.52,3,2025-04-28 12:30:00,35.36,Health,156 days 22:48:00,3766.8,156.95000000000002,0,,,,46.69
T0000397,A00007,M00076,2025-11-30 15:22:00,57.13,EUR,Purchase,Completed,False,none,C00005,Italy,Standard,92.44,13,0.173,Health,Italy,False,57.13,57.13,4,2025-10-02 11:18:00,14.52,Groceries,59 days 04:04:00,1420.0666666666666,59.169444444444444,0,,14.52,,35.96666666666667
T0000888,A00008,M00054,2025-01-16 18:29:00,56.15,EUR,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Home,Ireland,True,56.15,56.15,1,,,,,,,0,,,,
T0000359,A00008,M00049,2025-02-08 17:07:00,547.01,EUR,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Home,Spain,True,547.01,547.01,2,2025-01-16 18:29:00,56.15,Home,22 days 22:38:00,550.6333333333333,22.943055555555556,0,56.15,56.15,9.74194122885129,56.15
T0000915,A00008,M00023,2025-02-08 19:30:00,29.44,GBP,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Books,United Kingdom,True,29.44,29.44,3,2025-02-08 17:07:00,547.01,Home,0 days 02:23:00,2.3833333333333333,0.09930555555555555,1,301.58,301.58,0.09761920551760728,301.58
T0000894,A00008,M00020,2025-02-15 16:39:00,18.9,EUR,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Books,Italy,True,18.9,18.9,4,2025-02-08 19:30:00,29.44,Books,6 days 21:09:00,165.15,6.8812500000000005,2,210.86666666666667,210.86666666666667,0.08963009800822004,210.86666666666667
T0000587,A00008,M00056,2025-02-22 18:46:00,54.9,USD,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Home,United States,True,54.9,54.9,5,2025-02-15 16:39:00,18.9,Books,7 days 02:07:00,170.11666666666667,7.0881944444444445,0,198.45000000000002,162.875,0.2766439909297052,162.875
T0000603,A00008,M00050,2025-03-14 17:53:00,147.35,EUR,Refund,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Home,France,True,-147.35,-147.35,6,2025-02-22 18:46:00,54.9,Home,19 days 23:07:00,479.1166666666667,19.963194444444444,0,36.9,141.28,3.9932249322493223,141.28
T0000273,A00008,M00015,2025-04-18 16:31:00,46.02,GBP,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Restaurants,United Kingdom,False,46.02,46.02,7,2025-03-14 17:53:00,147.35,Home,34 days 22:38:00,838.6333333333333,34.94305555555555,0,,159.51999999999998,,142.29166666666666
T0000731,A00008,M00041,2025-05-11 18:35:00,182.93,EUR,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Travel,Spain,True,182.93,182.93,8,2025-04-18 16:31:00,46.02,Restaurants,23 days 02:04:00,554.0666666666667,23.086111111111112,0,46.02,66.79249999999999,3.9750108648413733,128.53857142857143
T0000031,A00008,M00031,2025-05-21 15:58:00,95.07,GBP,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Electronics,United Kingdom,True,95.07,95.07,9,2025-05-11 18:35:00,182.93,Travel,9 days 21:23:00,237.38333333333333,9.890972222222222,0,182.93,107.8,0.5197069917454764,135.3375
T0000491,A00008,M00015,2025-07-12 15:25:00,231.06,GBP,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Restaurants,United Kingdom,False,231.06,231.06,10,2025-05-21 15:58:00,95.07,Electronics,51 days 23:27:00,1247.45,51.97708333333333,0,,108.00666666666666,,130.86333333333334
T0000614,A00008,M00055,2025-07-15 18:50:00,120.21,GBP,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Home,United Kingdom,True,120.21,120.21,11,2025-07-12 15:25:00,231.06,Restaurants,3 days 03:25:00,75.41666666666667,3.142361111111111,1,231.06,138.76999999999998,0.5202544793560114,140.88299999999998
T0000600,A00008,M00079,2025-12-13 17:48:00,78.34,GBP,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Health,United Kingdom,False,78.34,78.34,12,2025-07-15 18:50:00,120.21,Home,150 days 22:58:00,3622.9666666666667,150.95694444444445,0,,,,139.00363636363636
T0000845,A00008,M00017,2025-12-28 12:33:00,32.49,EUR,Purchase,Completed,False,none,C00006,United Kingdom,Premium,93.76,17,0.435,Books,Spain,True,32.49,32.49,13,2025-12-13 17:48:00,78.34,Health,14 days 18:45:00,354.75,14.78125,0,78.34,78.34,0.4147306612203217,133.94833333333332
T0000742,A00009,M00057,2025-02-07 20:17:00,76.31,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Entertainment,Spain,True,76.31,76.31,1,,,,,,,0,,,,
T0000597,A00009,M00050,2025-03-15 16:25:00,46.12,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Home,France,True,46.12,46.12,2,2025-02-07 20:17:00,76.31,Entertainment,35 days 20:08:00,860.1333333333333,35.83888888888889,0,,76.31,,76.31
T0000772,A00009,M00017,2025-03-16 17:14:00,33.68,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Books,Spain,True,33.68,33.68,3,2025-03-15 16:25:00,46.12,Home,1 days 00:49:00,24.816666666666666,1.0340277777777778,1,46.12,61.215,0.7302688638334779,61.215
T0000914,A00009,M00049,2025-03-23 14:59:00,50.04,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Home,Spain,True,50.04,50.04,4,2025-03-16 17:14:00,33.68,Books,6 days 21:45:00,165.75,6.90625,1,39.9,52.03666666666667,1.2541353383458647,52.03666666666667
T0000274,A00009,M00025,2025-03-29 00:00:00,245.53,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Electronics,Spain,True,245.53,245.53,5,2025-03-23 14:59:00,50.04,Home,5 days 09:01:00,129.01666666666668,5.375694444444445,1,43.28,51.5375,5.673059149722736,51.5375
T0000465,A00009,M00025,2025-06-06 19:05:00,212.13,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Electronics,Spain,True,212.13,212.13,6,2025-03-29 00:00:00,245.53,Electronics,69 days 19:05:00,1675.0833333333333,69.79513888888889,0,,93.8425,,90.336
T0000435,A00009,M00077,2025-07-11 21:11:00,15.26,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Health,Portugal,False,15.26,15.26,7,2025-06-06 19:05:00,212.13,Electronics,35 days 02:06:00,842.1,35.0875,0,,212.13,,110.63499999999999
T0000766,A00009,M00029,2025-08-06 18:45:00,55.4,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Electronics,Portugal,True,55.4,55.4,8,2025-07-11 21:11:00,15.26,Health,25 days 21:34:00,621.5666666666667,25.898611111111112,0,15.26,113.695,3.6304062909567496,97.01
T0000706,A00009,M00017,2025-09-16 16:27:00,32.52,EUR,Purchase,Completed,False,none,C00007,Spain,Standard,56.43,18,0.207,Books,Spain,True,32.52,32.52,9,2025-08-06 18:45:00,55.4,Electronics,40 days 21:42:00,981.7,40.90416666666667,0,,35.33,,91.80875
T0000443,A00010,M00075,2025-01-04 13:41:00,31.27,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Health,Germany,False,31.27,31.27,1,,,,,,,0,,,,
T0000188,A00010,M00078,2025-02-17 16:32:00,13.64,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Health,Ireland,False,13.64,13.64,2,2025-01-04 13:41:00,31.27,Health,44 days 02:51:00,1058.85,44.11875,0,,31.27,,31.27
T0000002,A00010,M00055,2025-02-25 12:45:00,38.9,GBP,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Home,United Kingdom,True,38.9,38.9,3,2025-02-17 16:32:00,13.64,Health,7 days 20:13:00,188.21666666666667,7.842361111111111,0,13.64,22.455,2.851906158357771,22.455
T0000362,A00010,M00055,2025-04-04 12:39:00,112.87,GBP,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Home,United Kingdom,True,112.87,112.87,4,2025-02-25 12:45:00,38.9,Home,37 days 23:54:00,911.9,37.99583333333333,0,,27.936666666666667,,27.936666666666667
T0000582,A00010,M00078,2025-04-21 15:19:00,21.51,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Health,Ireland,False,21.51,21.51,5,2025-04-04 12:39:00,112.87,Home,17 days 02:40:00,410.6666666666667,17.11111111111111,0,112.87,55.13666666666668,0.19057322583503145,49.17
T0000068,A00010,M00078,2025-06-19 18:10:00,19.16,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Health,Ireland,False,19.16,19.16,6,2025-04-21 15:19:00,21.51,Health,59 days 02:51:00,1418.85,59.11875,0,,67.19,,43.638
T0000684,A00010,M00052,2025-07-10 09:50:00,154.28,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Home,Italy,True,154.28,154.28,7,2025-06-19 18:10:00,19.16,Health,20 days 15:40:00,495.6666666666667,20.65277777777778,0,19.16,20.335,8.052192066805846,39.55833333333334
T0000905,A00010,M00078,2025-07-22 14:30:00,25.17,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Health,Ireland,False,25.17,25.17,8,2025-07-10 09:50:00,154.28,Home,12 days 04:40:00,292.6666666666667,12.194444444444445,0,154.28,86.72,0.16314493129375163,55.94714285714286
T0000741,A00010,M00078,2025-08-04 16:37:00,17.94,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Health,Ireland,False,17.94,17.94,9,2025-07-22 14:30:00,25.17,Health,13 days 02:07:00,314.1166666666667,13.088194444444445,0,89.725,66.20333333333333,0.19994427417107832,52.1
T0000588,A00010,M00051,2025-10-12 18:46:00,123.83,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Home,Germany,True,123.83,123.83,10,2025-08-04 16:37:00,17.94,Health,69 days 02:09:00,1658.15,69.08958333333334,0,,21.555,,48.30444444444444
T0000299,A00010,M00078,2025-10-19 20:15:00,28.19,EUR,Purchase,Completed,False,none,C00008,Ireland,Standard,72.87,16,0.348,Health,Ireland,False,28.19,28.19,11,2025-10-12 18:46:00,123.83,Home,7 days 01:29:00,169.48333333333332,7.061805555555555,0,123.83,55.64666666666667,0.22765081159654366,55.85699999999999
T0000828,A00011,M00051,2025-01-09 16:09:00,45.63,EUR,Purchase,Completed,False,none,C00009,France,Student,27.87,16,0.221,Home,Germany,True,45.63,45.63,1,,,,,,,0,,,,
T0000378,A00011,M00047,2025-05-19 15:47:00,31.45,GBP,Purchase,Completed,False,none,C00009,France,Student,27.87,16,0.221,Travel,United Kingdom,True,31.45,31.45,2,2025-01-09 16:09:00,45.63,Home,129 days 23:38:00,3119.633333333333,129.98472222222222,0,,,,45.63
T0000212,A00011,M00002,2025-05-29 13:53:00,3.37,EUR,Purchase,Completed,False,none,C00009,France,Student,27.87,16,0.221,Groceries,France,False,3.37,3.37,3,2025-05-19 15:47:00,31.45,Travel,9 days 22:06:00,238.1,9.920833333333333,0,31.45,31.45,0.10715421303656598,38.54
T0000329,A00011,M00066,2025-07-01 16:42:00,43.29,EUR,Purchase,Completed,False,none,C00009,France,Student,27.87,16,0.221,Fashion,France,True,43.29,43.29,4,2025-05-29 13:53:00,3.37,Groceries,33 days 02:49:00,794.8166666666667,33.117361111111116,0,,17.41,,26.816666666666666
T0000007,A00012,M00001,2025-03-04 16:32:00,7.89,EUR,Refund,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Groceries,Spain,False,-7.89,-7.89,1,,,,,,,0,,,,
T0000291,A00012,M00073,2025-05-03 16:40:00,5.29,EUR,Refund,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Health,Spain,False,-5.29,-5.29,2,2025-03-04 16:32:00,7.89,Groceries,60 days 00:08:00,1440.1333333333334,60.00555555555556,0,,7.89,,7.89
T0000301,A00012,M00073,2025-05-04 13:46:00,6.78,EUR,Purchase,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Health,Spain,False,6.78,6.78,3,2025-05-03 16:40:00,5.29,Health,0 days 21:06:00,21.1,0.8791666666666668,1,5.29,6.59,1.281663516068053,6.59
T0000370,A00012,M00073,2025-06-14 15:02:00,20.88,EUR,Purchase,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Health,Spain,False,20.88,20.88,4,2025-05-04 13:46:00,6.78,Health,41 days 01:16:00,985.2666666666667,41.05277777777778,0,,6.035,,6.653333333333333
T0000372,A00012,M00001,2025-06-16 15:25:00,9.37,EUR,Purchase,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Groceries,Spain,False,9.37,9.37,5,2025-06-14 15:02:00,20.88,Health,2 days 00:23:00,48.38333333333333,2.015972222222222,1,20.88,10.983333333333334,0.44875478927203066,10.21
T0000769,A00012,M00073,2025-06-17 16:20:00,22.83,EUR,Purchase,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Health,Spain,False,22.83,22.83,6,2025-06-16 15:25:00,9.37,Groceries,1 days 00:55:00,24.916666666666668,1.0381944444444444,2,15.125,10.58,1.5094214876033056,10.042
T0000939,A00012,M00074,2025-10-25 20:31:00,7.76,EUR,Purchase,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Health,France,False,7.76,7.76,7,2025-06-17 16:20:00,22.83,Health,130 days 04:11:00,3124.1833333333334,130.17430555555555,0,,,,12.173333333333332
T0000857,A00012,M00073,2025-11-14 19:05:00,10.22,EUR,Purchase,Completed,False,none,C00010,Spain,Student,22.76,16,0.228,Health,Spain,False,10.22,10.22,8,2025-10-25 20:31:00,7.76,Health,19 days 22:34:00,478.56666666666666,19.940277777777776,0,7.76,7.76,1.3170103092783507,11.542857142857143
T0000652,A00013,M00005,2025-01-19 15:01:00,37.59,EUR,Purchase,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Groceries,Portugal,False,37.59,37.59,1,,,,,,,0,,,,
T0000194,A00013,M00005,2025-02-27 17:42:00,39.57,EUR,Refund,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Groceries,Portugal,False,-39.57,-39.57,2,2025-01-19 15:01:00,37.59,Groceries,39 days 02:41:00,938.6833333333333,39.111805555555556,0,,37.59,,37.59
T0000526,A00013,M00021,2025-03-14 13:21:00,13.61,EUR,Purchase,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Books,Portugal,True,13.61,13.61,3,2025-02-27 17:42:00,39.57,Groceries,14 days 19:39:00,355.65,14.81875,0,39.57,38.58,0.34394743492544855,38.58
T0000866,A00013,M00055,2025-04-13 15:34:00,177.93,GBP,Purchase,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Home,United Kingdom,True,177.93,177.93,4,2025-03-14 13:21:00,13.61,Books,30 days 02:13:00,722.2166666666667,30.092361111111114,0,,30.25666666666667,,30.25666666666667
T0000106,A00013,M00037,2025-05-30 07:03:00,36.24,EUR,Purchase,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Sports,Portugal,False,36.24,36.24,5,2025-04-13 15:34:00,177.93,Home,46 days 15:29:00,1119.4833333333333,46.64513888888889,0,,95.77000000000001,,67.17500000000001
T0000624,A00013,M00007,2025-08-02 14:45:00,19.23,GBP,Purchase,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Groceries,United Kingdom,False,19.23,19.23,6,2025-05-30 07:03:00,36.24,Sports,64 days 07:42:00,1543.7,64.32083333333334,0,,36.24,,60.988
T0000408,A00013,M00050,2025-09-27 10:29:00,81.33,EUR,Purchase,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Home,France,True,81.33,81.33,7,2025-08-02 14:45:00,19.23,Groceries,55 days 19:44:00,1339.7333333333333,55.82222222222222,0,,19.23,,54.028333333333336
T0000814,A00013,M00061,2025-12-20 12:49:00,47.77,EUR,Purchase,Completed,False,none,C00011,Portugal,Standard,58.03,12,0.174,Entertainment,Portugal,True,47.77,47.77,8,2025-09-27 10:29:00,81.33,Home,84 days 02:20:00,2018.3333333333333,84.09722222222221,0,,81.33,,57.92857142857143
T0000788,A00014,M00003,2025-02-09 14:33:00,112.13,EUR,Purchase,Completed,False,none,C00012,United States,Standard,42.55,15,0.366,Groceries,Germany,False,112.13,112.13,1,,,,,,,0,,,,
T0000479,A00014,M00006,2025-08-10 14:34:00,48.79,EUR,Purchase,Completed,False,none,C00012,United States,Standard,42.55,15,0.366,Groceries,Ireland,False,48.79,48.79,2,2025-02-09 14:33:00,112.13,Groceries,182 days 00:01:00,4368.016666666666,182.00069444444443,0,,,,112.13
T0000686,A00014,M00016,2025-12-29 13:13:00,17.31,USD,Purchase,Completed,False,none,C00012,United States,Standard,42.55,15,0.366,Restaurants,United States,False,17.31,17.31,3,2025-08-10 14:34:00,48.79,Groceries,140 days 22:39:00,3382.65,140.94375,0,,,,80.46
T0000057,A00015,M00078,2025-01-16 21:52:00,27.01,EUR,Purchase,Declined,False,none,C00013,Ireland,Standard,56.53,15,0.287,Health,Ireland,False,27.01,0.0,1,,,,,,,0,,,,
T0000206,A00015,M00070,2025-02-20 17:34:00,107.16,EUR,Purchase,Completed,False,none,C00013,Ireland,Standard,56.53,15,0.287,Fashion,Ireland,True,107.16,107.16,2,2025-01-16 21:52:00,27.01,Health,34 days 19:42:00,835.7,34.82083333333333,0,,27.01,,27.01
